Sample Observation Choice Path Beta1 Beta2 Beta3 Beta4 IsObservedPath Probability
3 102 4 3645-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.426416e-01
3 102 5 3645-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-6353-6357-6360-7377 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.078798e-01
3 103 1 5268-5267-1129-3964-6739-4663-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.826981e-01
3 103 2 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.173019e-01
3 103 3 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.173019e-01
3 103 4 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.173019e-01
3 103 5 5268-5267-1129-3964-6739-4663-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.173019e-01
3 104 1 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.639389e-01
3 104 2 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.639389e-01
3 104 3 6911-6912-7071-6914-6908-6906-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.097255e-02
3 104 4 6911-6912-6910-6906-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.201141e-01
3 104 5 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-3651-3213-4559-7553 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.449745e-01
3 105 1 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.465284e-01
3 105 2 6823-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.211743e-02
3 105 3 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-97-411-3736-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.324686e-02
3 105 4 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-3703-554-1524-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.481073e-01
3 105 5 6823-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-1971-2822-1968-7416 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.465284e-01
3 106 1 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2635-2643-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.117845e-01
3 106 2 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.882155e-01
3 106 3 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2635-2643-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 3.117845e-01
3 106 4 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.882155e-01
3 106 5 7274-5088-5093-5092-5091-5090-6877-5835-433-6880-6737-4659-5064-5063-4710-4709-6469-6468-6716-2634-2645-2642-7500 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.882155e-01
3 107 1 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.542800e-01
3 107 2 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.542800e-01
3 107 3 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.542800e-01
3 107 4 133-3051-3712-2147-6795-2149-5260-723-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.571996e-02
3 107 5 133-3051-3712-7114-6920-7352 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 9.542800e-01
3 108 1 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 108 2 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 108 3 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 108 4 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 108 5 5891-5893-7254-2328-7256-2330-2332-2334-7476 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 109 1 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.683445e-01
3 109 2 5252-733-7126-728-3376-3378-3380-3388-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.316555e-01
3 109 3 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.683445e-01
3 109 4 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.683445e-01
3 109 5 5252-2880-1111-1477-3382-7570 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.683445e-01
3 110 1 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.414331e-01
3 110 2 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.414331e-01
3 110 3 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.414331e-01
3 110 4 3424-522-735-739-5250-5252-733-7126-728-3376-3378-3380-3388-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.585669e-01
3 110 5 3424-522-735-739-5250-5252-2880-1111-1477-7412 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.414331e-01
3 111 1 5099-5101-1805-2277-1225-5113-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5837-7111-6369-6367-2366-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.307658e-02
3 111 2 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-5836-5670-7086-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.367818e-01
3 111 3 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-5836-2351-7088-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.401255e-01
3 111 4 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-5260-723-724-2146-4662-6738-5271-5086-3962-3338-3337-2352-2354-2356-2358-2077-996-4789-6366-6368-5956-6385-7086-7005-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.609031e-05
3 111 5 5099-5101-1805-4681-2628-7180-6825-7178-4673-2154-6808-2152-6823-2150-6796-7182-7184-7287-2148-6794-2146-4662-6738-5271-5086-5085-6873-6874-1128-5091-5090-6877-5835-5836-2351-7088-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.401255e-01
3 112 1 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.749448e-01
3 112 2 431-432-5693-1976-6156-7265-6158-7269-6160-6162-6164-6166-2137-2135-2819-2139-3614-3612-2864-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.606799e-01
3 112 3 431-432-5693-1976-6156-7265-6158-7269-6160-6162-6164-6166-2854-3662-3660-3658-3656-3654-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.643753e-01
3 112 4 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.749448e-01
3 112 5 431-432-5693-1976-6616-6618-6620-6622-7228-7230-7156-7158-1659-3212-3652-6824-2153-6809-2155-4674-7179-6826-7181-2629-4682-2277-5110-1413-1323-1321-5307-5305-5311-5170-7660 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 6.749448e-01
3 113 1 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-3661-2853-2137-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.556030e-01
3 113 2 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-3661-2853-2137-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.556030e-01
3 113 3 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-3661-2853-2137-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.556030e-01
3 113 4 5269-5832-5268-5267-6873-6874-1128-5091-5090-5089-1126-2279-431-432-5693-1976-6156-7265-6158-7269-6160-6162-6164-6166-2137-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1.128492e-01
3 113 5 5269-5832-5268-5267-1129-3964-6739-4663-2147-6795-2149-7288-7185-7183-6797-2151-3651-3653-3655-3657-3659-6217-6215-2135-2143-7286-2648-7502 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.315478e-01
3 114 1 2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.719314e-01
3 114 2 2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.280686e-01
3 114 3 2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.280686e-01
3 114 4 2633-2643-6467-5772-4085-2641-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.719314e-01
3 114 5 2633-2643-6467-5772-4085-2640-2637-2638-6717-7501 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 5.280686e-01
3 115 1 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.453453e-01
3 115 2 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.453453e-01
3 115 3 5716-1568-1570-3091-5683-5680-427-3098-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.465472e-02
3 115 4 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.453453e-01
3 115 5 5716-1568-1570-3091-5692-1127-7274-5088-5093-5092-5091-5837-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.453453e-01
3 116 1 15-6715-2543-2545-2555-2557-6036-284-2560-6786-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.188604e-01
3 116 2 15-6715-2543-2545-2555-2557-6036-4631-4389-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.082159e-01
3 116 3 15-6715-2543-2545-2555-2557-6036-4631-4387-4392-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.729237e-01
3 116 4 15-6715-2543-2545-2555-2557-6036-4631-4389-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.082159e-01
3 116 5 15-6715-2543-2545-2555-2557-6036-4631-4389-2562-2570-7316 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.082159e-01
3 117 1 483-471-481-834-467-274-436-1087-1084-599-250-1072-1068-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.094402e-01
3 117 2 483-471-481-834-467-274-436-1087-1084-1082-1080-260-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.899546e-01
3 117 3 483-471-481-834-832-830-828-469-270-6050-257-6048-260-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.006052e-01
3 117 4 483-471-481-834-467-274-436-1087-1084-599-250-1072-1068-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.094402e-01
3 117 5 483-471-481-834-467-274-436-1087-1084-1082-1080-260-7315 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.899546e-01
3 118 1 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.956451e-01
3 118 2 5881-4198-2339-2337-2335-4215-6724-6707-947-945-5897-5899-5901-5903-2348-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.830740e-02
3 118 3 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.956451e-01
3 118 4 5881-4198-2339-2337-2335-2333-2331-7257-2329-5895-7252-5897-5899-5901-5903-5985-3318-7091-7089-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.604752e-02
3 118 5 5881-4198-4200-7117-7116-4199-3791-3793-5397-3792-5065-5064-5241-5739-5238-3316-7007-7741 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.956451e-01
3 119 1 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-5086-3962-3344-3346-4683-3348-3350-3352-3692-3369-3666-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.949739e-01
3 119 2 7079-1226-1537-4709-2337-2335-2333-2331-7257-2329-7259-2327-4707-7131-2325-1117-1468-5935-5580-1232-7248-7251-2753-5270-5269-5832-5268-3639-3344-3346-4683-3348-3350-3352-3365-3368-3666-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.331094e-03
3 119 3 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-7272-5088-5093-6875-6876-3963-3964-6739-4663-7114-3714-3687-3683-3681-6478-3667-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.391605e-02
3 119 4 7079-7076-1654-2341-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-5087-5086-3962-3344-3346-4683-3348-3350-3352-3692-3369-3666-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.055360e-03
3 119 5 7079-1226-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-5094-5093-6875-6876-3963-3964-6739-4663-7114-3714-3687-3683-3681-6478-3667-7582 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 7.137236e-01
3 120 1 2385-2382-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3735-3733-3731-3729-3727-3725-86-6577-4526-6550-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 6.060266e-01
3 120 2 2385-2382-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-3735-3733-92-6568-89-6577-4526-6550-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.750750e-01
3 120 3 2385-2382-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-3735-3733-3731-3729-3727-3725-86-6577-6552-423-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.826488e-02
3 120 4 2385-2382-3647-3649-2150-6796-7182-7184-7287-2148-6794-2146-3711-3709-3707-3705-97-411-3733-92-6568-89-6577-4526-6550-113-386-394-112-423-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 3.693544e-04
3 120 5 2385-2382-3647-3649-2150-6796-7182-7184-7287-5260-723-724-2146-3711-3709-3707-3735-3733-3731-3729-88-89-6577-4526-6550-7303 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.202642e-01
3 121 1 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.271646e-01
3 121 2 570-6430-6428-276-274-436-255-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.728354e-01
3 121 3 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.271646e-01
3 121 4 570-6430-6428-276-274-272-270-6050-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 5.271646e-01
3 121 5 570-6430-6428-276-274-436-255-7314 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 4.728354e-01
3 122 1 6911-6912-7071-6914-6908-6909-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.189258e-02
3 122 2 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.790289e-01
3 122 3 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 7.790289e-01
3 122 4 6911-6912-6910-6907-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.970533e-01
3 122 5 6911-6912-6910-6907-6916-6905-6907-6916-6905-6907-6916-6904-2385-2382-3647-3649-7462 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.025179e-03
3 123 1 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
3 123 2 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
3 123 3 3155-4511-4513-6863-7142-3158-2300-1340-1438-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.154215e-01
3 123 4 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
3 123 5 3155-4511-4513-6863-7142-3158-2300-4509-2302-4507-7469 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.845785e-01
3 124 1 3757-5343-5944-2308-5946-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.212034e-01
3 124 2 3757-5343-5944-2308-5946-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.212034e-01
3 124 3 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.787966e-01
3 124 4 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.787966e-01
3 124 5 3757-5343-2307-2305-4508-7468 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.787966e-01
3 125 1 569-4805-6433-6435-567-1466-1117-2344-2346-7107-7105-5985-7094-2074-2071-6237-4789-6366-2366-7085-6386-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.372110e-03
3 125 2 569-5883-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2071-6240-6366-6368-6370-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.943437e-01
3 125 3 569-5883-5781-5779-6435-567-1466-1117-2344-2346-7107-7105-2348-5238-3316-7007-7008-7006-7085-6386-6388-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.986242e-05
3 125 4 569-5883-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2071-6240-6366-6368-6370-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.943437e-01
3 125 5 569-5883-5885-5887-5889-5891-5893-7254-5895-7252-5897-5899-5901-5903-5985-7094-2074-2076-2078-2360-2362-6396-6398-6400-6402-3133-5954-7112-7070-7721 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 4.194338e-03
3 126 1 4411-5865-5867-5869-4050-3625-2316-7270-2318-7208-2320-2322-5938-4156-4157-770-1921-1923-4229-6894-4223-6895-7083-3795-7115-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-5693-5683-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.437106e-04
3 126 2 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-5693-5683-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.974370e-01
3 126 3 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-3793-5397-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-1127-3097-428-5681-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 2.319296e-03
3 126 4 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-5693-5683-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.974370e-01
3 126 5 4411-5865-4035-3620-3618-7263-3616-4084-4087-2637-2638-6717-2646-4664-5771-4198-4200-7117-7116-4199-3791-5396-3792-6879-6736-4658-5664-6878-434-1126-2279-431-432-5693-5683-3093-5685-2809-1543-1539-7419 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 9.974370e-01
3 127 1 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 127 2 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 127 3 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 127 4 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 127 5 2820-1525-553-3701-7363 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1
3 128 1 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.184413e-01
3 128 2 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.184413e-01
3 128 3 6911-6912-6910-6906-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3034-3032-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 8.113214e-02
3 128 4 6911-6912-7071-6914-6908-6906-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 0 1.004265e-01
3 128 5 6911-6912-7071-6914-6916-6904-2385-2382-3647-3649-3651-3213-1660-7159-7157-7231-7229-6623-5719-3029-7526 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 8.184413e-01
3 129 1 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
3 129 2 4337-4339-4341-4343-5210-5001-7653 -2.781400e+00 -1.022400e+00 -5.453000e-01 -4.442600e+00 1 1
